,author,feature,token_id,doc_id,to_report,doc_tested,len
53655,DtrH,3045,33493,DtrH|2Sam.7,True,2Sam.7,745
53656,DtrH,l,33493,DtrH|2Sam.7,True,2Sam.7,745
53657,DtrH,853,33494,DtrH|2Sam.7,True,2Sam.7,745
53658,DtrH,[Sp2ms],33495,DtrH|2Sam.7,True,2Sam.7,745
53659,DtrH,5650,33495,DtrH|2Sam.7,True,2Sam.7,745
53660,DtrH,5921,33496,DtrH|2Sam.7,True,2Sam.7,745
53661,DtrH,3651,33497,DtrH|2Sam.7,True,2Sam.7,745
53662,DtrH,1431,33498,DtrH|2Sam.7,True,2Sam.7,745
53663,DtrH,[Sp1cs],33499,DtrH|2Sam.7,True,2Sam.7,745
53664,DtrH,136,33499,DtrH|2Sam.7,True,2Sam.7,745
53665,DtrH,<Np>,33500,DtrH|2Sam.7,True,2Sam.7,745
53666,DtrH,3588,33501,DtrH|2Sam.7,True,2Sam.7,745
53667,DtrH,369,33502,DtrH|2Sam.7,True,2Sam.7,745
53668,DtrH,3644,33503,DtrH|2Sam.7,True,2Sam.7,745
53669,DtrH,[Sp2ms],33503,DtrH|2Sam.7,True,2Sam.7,745
53670,DtrH,369,33504,DtrH|2Sam.7,True,2Sam.7,745
53671,DtrH,c,33504,DtrH|2Sam.7,True,2Sam.7,745
53672,DtrH,430,33505,DtrH|2Sam.7,True,2Sam.7,745
53673,DtrH,2108,33506,DtrH|2Sam.7,True,2Sam.7,745
53674,DtrH,[Sp2ms],33506,DtrH|2Sam.7,True,2Sam.7,745
53675,DtrH,3605,33507,DtrH|2Sam.7,True,2Sam.7,745
53676,DtrH,b,33507,DtrH|2Sam.7,True,2Sam.7,745
53677,DtrH,834,33508,DtrH|2Sam.7,True,2Sam.7,745
53678,DtrH,8085,33509,DtrH|2Sam.7,True,2Sam.7,745
53679,DtrH,241,33510,DtrH|2Sam.7,True,2Sam.7,745
53680,DtrH,b,33510,DtrH|2Sam.7,True,2Sam.7,745
53681,DtrH,[Sp1cp],33510,DtrH|2Sam.7,True,2Sam.7,745
53682,DtrH,c,33511,DtrH|2Sam.7,True,2Sam.7,745
53683,DtrH,4310,33511,DtrH|2Sam.7,True,2Sam.7,745
53684,DtrH,5971,33512,DtrH|2Sam.7,True,2Sam.7,745
53685,DtrH,k,33512,DtrH|2Sam.7,True,2Sam.7,745
53686,DtrH,[Sp2ms],33512,DtrH|2Sam.7,True,2Sam.7,745
53687,DtrH,k,33513,DtrH|2Sam.7,True,2Sam.7,745
53688,DtrH,<Np>,33513,DtrH|2Sam.7,True,2Sam.7,745
53689,DtrH,1471,33514,DtrH|2Sam.7,True,2Sam.7,745
53690,DtrH,259,33515,DtrH|2Sam.7,True,2Sam.7,745
53691,DtrH,776,33516,DtrH|2Sam.7,True,2Sam.7,745
53692,DtrH,b,33516,DtrH|2Sam.7,True,2Sam.7,745
53693,DtrH,834,33517,DtrH|2Sam.7,True,2Sam.7,745
53694,DtrH,1980,33518,DtrH|2Sam.7,True,2Sam.7,745
53695,DtrH,430,33519,DtrH|2Sam.7,True,2Sam.7,745
53696,DtrH,6299,33520,DtrH|2Sam.7,True,2Sam.7,745
53697,DtrH,l,33520,DtrH|2Sam.7,True,2Sam.7,745
53698,DtrH,[Sp3ms],33521,DtrH|2Sam.7,True,2Sam.7,745
53699,DtrH,l,33521,DtrH|2Sam.7,True,2Sam.7,745
53700,DtrH,l,33521,DtrH|2Sam.7,True,2Sam.7,745
53701,DtrH,5971,33522,DtrH|2Sam.7,True,2Sam.7,745
53702,DtrH,l,33522,DtrH|2Sam.7,True,2Sam.7,745
53703,DtrH,c,33523,DtrH|2Sam.7,True,2Sam.7,745
53704,DtrH,l,33523,DtrH|2Sam.7,True,2Sam.7,745
53705,DtrH,c,33523,DtrH|2Sam.7,True,2Sam.7,745
53706,DtrH,l,33524,DtrH|2Sam.7,True,2Sam.7,745
53707,DtrH,[Sp3ms],33524,DtrH|2Sam.7,True,2Sam.7,745
53708,DtrH,l,33524,DtrH|2Sam.7,True,2Sam.7,745
53709,DtrH,8034,33525,DtrH|2Sam.7,True,2Sam.7,745
53710,DtrH,l,33526,DtrH|2Sam.7,True,2Sam.7,745
53711,DtrH,c,33526,DtrH|2Sam.7,True,2Sam.7,745
53712,DtrH,c,33526,DtrH|2Sam.7,True,2Sam.7,745
53713,DtrH,l,33527,DtrH|2Sam.7,True,2Sam.7,745
53714,DtrH,[Sp2mp],33527,DtrH|2Sam.7,True,2Sam.7,745
53715,DtrH,l,33527,DtrH|2Sam.7,True,2Sam.7,745
53716,DtrH,1420,33528,DtrH|2Sam.7,True,2Sam.7,745
53717,DtrH,d,33528,DtrH|2Sam.7,True,2Sam.7,745
53718,DtrH,c,33529,DtrH|2Sam.7,True,2Sam.7,745
53719,DtrH,3372,33529,DtrH|2Sam.7,True,2Sam.7,745
53720,DtrH,776,33530,DtrH|2Sam.7,True,2Sam.7,745
53721,DtrH,l,33530,DtrH|2Sam.7,True,2Sam.7,745
53722,DtrH,[Sp2ms],33530,DtrH|2Sam.7,True,2Sam.7,745
53723,DtrH,6440,33531,DtrH|2Sam.7,True,2Sam.7,745
53724,DtrH,m,33531,DtrH|2Sam.7,True,2Sam.7,745
53725,DtrH,[Sp2ms],33532,DtrH|2Sam.7,True,2Sam.7,745
53726,DtrH,5971,33532,DtrH|2Sam.7,True,2Sam.7,745
53727,DtrH,834,33533,DtrH|2Sam.7,True,2Sam.7,745
53728,DtrH,6299,33534,DtrH|2Sam.7,True,2Sam.7,745
53729,DtrH,l,33535,DtrH|2Sam.7,True,2Sam.7,745
53730,DtrH,l,33535,DtrH|2Sam.7,True,2Sam.7,745
53731,DtrH,[Sp2ms],33535,DtrH|2Sam.7,True,2Sam.7,745
53732,DtrH,<Np>,33536,DtrH|2Sam.7,True,2Sam.7,745
53733,DtrH,m,33536,DtrH|2Sam.7,True,2Sam.7,745
53734,DtrH,1471,33537,DtrH|2Sam.7,True,2Sam.7,745
53735,DtrH,430,33538,DtrH|2Sam.7,True,2Sam.7,745
53736,DtrH,[Sp3ms],33538,DtrH|2Sam.7,True,2Sam.7,745
53737,DtrH,c,33538,DtrH|2Sam.7,True,2Sam.7,745
53738,DtrH,c,33539,DtrH|2Sam.7,True,2Sam.7,745
53739,DtrH,3559,33539,DtrH|2Sam.7,True,2Sam.7,745
53740,DtrH,[Sp2ms],33540,DtrH|2Sam.7,True,2Sam.7,745
53741,DtrH,l,33540,DtrH|2Sam.7,True,2Sam.7,745
53742,DtrH,l,33540,DtrH|2Sam.7,True,2Sam.7,745
53743,DtrH,853,33541,DtrH|2Sam.7,True,2Sam.7,745
53744,DtrH,[Sp2ms],33542,DtrH|2Sam.7,True,2Sam.7,745
53745,DtrH,5971,33542,DtrH|2Sam.7,True,2Sam.7,745
53746,DtrH,<Np>,33543,DtrH|2Sam.7,True,2Sam.7,745
53747,DtrH,l,33544,DtrH|2Sam.7,True,2Sam.7,745
53748,DtrH,[Sp2ms],33544,DtrH|2Sam.7,True,2Sam.7,745
53749,DtrH,l,33544,DtrH|2Sam.7,True,2Sam.7,745
53750,DtrH,5971,33545,DtrH|2Sam.7,True,2Sam.7,745
53751,DtrH,l,33545,DtrH|2Sam.7,True,2Sam.7,745
53752,DtrH,5704,33546,DtrH|2Sam.7,True,2Sam.7,745
53753,DtrH,5769,33547,DtrH|2Sam.7,True,2Sam.7,745
53754,DtrH,859,33548,DtrH|2Sam.7,True,2Sam.7,745
53755,DtrH,c,33548,DtrH|2Sam.7,True,2Sam.7,745
53756,DtrH,<Np>,33549,DtrH|2Sam.7,True,2Sam.7,745
53757,DtrH,1961,33550,DtrH|2Sam.7,True,2Sam.7,745
53758,DtrH,l,33551,DtrH|2Sam.7,True,2Sam.7,745
53759,DtrH,l,33551,DtrH|2Sam.7,True,2Sam.7,745
53760,DtrH,[Sp3mp],33551,DtrH|2Sam.7,True,2Sam.7,745
53761,DtrH,430,33552,DtrH|2Sam.7,True,2Sam.7,745
53762,DtrH,l,33552,DtrH|2Sam.7,True,2Sam.7,745
53763,DtrH,6258,33553,DtrH|2Sam.7,True,2Sam.7,745
53764,DtrH,c,33553,DtrH|2Sam.7,True,2Sam.7,745
53765,DtrH,<Np>,33554,DtrH|2Sam.7,True,2Sam.7,745
53766,DtrH,430,33555,DtrH|2Sam.7,True,2Sam.7,745
53767,DtrH,1697,33556,DtrH|2Sam.7,True,2Sam.7,745
53768,DtrH,d,33556,DtrH|2Sam.7,True,2Sam.7,745
53769,DtrH,834,33557,DtrH|2Sam.7,True,2Sam.7,745
53770,DtrH,1696,33558,DtrH|2Sam.7,True,2Sam.7,745
53771,DtrH,5921,33559,DtrH|2Sam.7,True,2Sam.7,745
53772,DtrH,[Sp2ms],33560,DtrH|2Sam.7,True,2Sam.7,745
53773,DtrH,5650,33560,DtrH|2Sam.7,True,2Sam.7,745
53774,DtrH,5921,33561,DtrH|2Sam.7,True,2Sam.7,745
53775,DtrH,c,33561,DtrH|2Sam.7,True,2Sam.7,745
53776,DtrH,1004,33562,DtrH|2Sam.7,True,2Sam.7,745
53777,DtrH,[Sp3ms],33562,DtrH|2Sam.7,True,2Sam.7,745
53778,DtrH,6965,33563,DtrH|2Sam.7,True,2Sam.7,745
53779,DtrH,5704,33564,DtrH|2Sam.7,True,2Sam.7,745
53780,DtrH,5769,33565,DtrH|2Sam.7,True,2Sam.7,745
53781,DtrH,c,33566,DtrH|2Sam.7,True,2Sam.7,745
53782,DtrH,6213,33566,DtrH|2Sam.7,True,2Sam.7,745
53783,DtrH,834,33567,DtrH|2Sam.7,True,2Sam.7,745
53784,DtrH,k,33567,DtrH|2Sam.7,True,2Sam.7,745
53785,DtrH,1696,33568,DtrH|2Sam.7,True,2Sam.7,745
53786,DtrH,c,33569,DtrH|2Sam.7,True,2Sam.7,745
53787,DtrH,1431,33569,DtrH|2Sam.7,True,2Sam.7,745
53788,DtrH,8034,33570,DtrH|2Sam.7,True,2Sam.7,745
53789,DtrH,[Sp2ms],33570,DtrH|2Sam.7,True,2Sam.7,745
53790,DtrH,5704,33571,DtrH|2Sam.7,True,2Sam.7,745
53791,DtrH,5769,33572,DtrH|2Sam.7,True,2Sam.7,745
53792,DtrH,559,33573,DtrH|2Sam.7,True,2Sam.7,745
53793,DtrH,l,33573,DtrH|2Sam.7,True,2Sam.7,745
53794,DtrH,<Np>,33574,DtrH|2Sam.7,True,2Sam.7,745
53795,DtrH,6635,33575,DtrH|2Sam.7,True,2Sam.7,745
53796,DtrH,430,33576,DtrH|2Sam.7,True,2Sam.7,745
53797,DtrH,5921,33577,DtrH|2Sam.7,True,2Sam.7,745
53798,DtrH,<Np>,33578,DtrH|2Sam.7,True,2Sam.7,745
53799,DtrH,c,33579,DtrH|2Sam.7,True,2Sam.7,745
53800,DtrH,1004,33579,DtrH|2Sam.7,True,2Sam.7,745
53801,DtrH,5650,33580,DtrH|2Sam.7,True,2Sam.7,745
53802,DtrH,[Sp2ms],33580,DtrH|2Sam.7,True,2Sam.7,745
53803,DtrH,<Np>,33581,DtrH|2Sam.7,True,2Sam.7,745
53804,DtrH,1961,33582,DtrH|2Sam.7,True,2Sam.7,745
53805,DtrH,3559,33583,DtrH|2Sam.7,True,2Sam.7,745
53806,DtrH,l,33584,DtrH|2Sam.7,True,2Sam.7,745
53807,DtrH,6440,33584,DtrH|2Sam.7,True,2Sam.7,745
53808,DtrH,[Sp2ms],33584,DtrH|2Sam.7,True,2Sam.7,745
53809,DtrH,3588,33585,DtrH|2Sam.7,True,2Sam.7,745
53810,DtrH,859,33586,DtrH|2Sam.7,True,2Sam.7,745
53811,DtrH,<Np>,33587,DtrH|2Sam.7,True,2Sam.7,745
53812,DtrH,6635,33588,DtrH|2Sam.7,True,2Sam.7,745
53813,DtrH,430,33589,DtrH|2Sam.7,True,2Sam.7,745
53814,DtrH,<Np>,33590,DtrH|2Sam.7,True,2Sam.7,745
53815,DtrH,1540,33591,DtrH|2Sam.7,True,2Sam.7,745
53816,DtrH,853,33592,DtrH|2Sam.7,True,2Sam.7,745
53817,DtrH,241,33593,DtrH|2Sam.7,True,2Sam.7,745
53818,DtrH,5650,33594,DtrH|2Sam.7,True,2Sam.7,745
53819,DtrH,[Sp2ms],33594,DtrH|2Sam.7,True,2Sam.7,745
53820,DtrH,l,33595,DtrH|2Sam.7,True,2Sam.7,745
53821,DtrH,559,33595,DtrH|2Sam.7,True,2Sam.7,745
53822,DtrH,1004,33596,DtrH|2Sam.7,True,2Sam.7,745
53823,DtrH,1129,33597,DtrH|2Sam.7,True,2Sam.7,745
53824,DtrH,l,33598,DtrH|2Sam.7,True,2Sam.7,745
53825,DtrH,[Sp2fs],33598,DtrH|2Sam.7,True,2Sam.7,745
53826,DtrH,l,33598,DtrH|2Sam.7,True,2Sam.7,745
53827,DtrH,5921,33599,DtrH|2Sam.7,True,2Sam.7,745
53828,DtrH,3651,33600,DtrH|2Sam.7,True,2Sam.7,745
53829,DtrH,4672,33601,DtrH|2Sam.7,True,2Sam.7,745
53830,DtrH,5650,33602,DtrH|2Sam.7,True,2Sam.7,745
53831,DtrH,[Sp2ms],33602,DtrH|2Sam.7,True,2Sam.7,745
53832,DtrH,853,33603,DtrH|2Sam.7,True,2Sam.7,745
53833,DtrH,3820,33604,DtrH|2Sam.7,True,2Sam.7,745
53834,DtrH,[Sp3ms],33604,DtrH|2Sam.7,True,2Sam.7,745
53835,DtrH,6419,33605,DtrH|2Sam.7,True,2Sam.7,745
53836,DtrH,l,33605,DtrH|2Sam.7,True,2Sam.7,745
53837,DtrH,413,33606,DtrH|2Sam.7,True,2Sam.7,745
53838,DtrH,[Sp2ms],33606,DtrH|2Sam.7,True,2Sam.7,745
53839,DtrH,853,33607,DtrH|2Sam.7,True,2Sam.7,745
53840,DtrH,d,33608,DtrH|2Sam.7,True,2Sam.7,745
53841,DtrH,8605,33608,DtrH|2Sam.7,True,2Sam.7,745
53842,DtrH,d,33609,DtrH|2Sam.7,True,2Sam.7,745
53843,DtrH,2063,33609,DtrH|2Sam.7,True,2Sam.7,745
53844,DtrH,6258,33610,DtrH|2Sam.7,True,2Sam.7,745
53845,DtrH,c,33610,DtrH|2Sam.7,True,2Sam.7,745
53846,DtrH,136,33611,DtrH|2Sam.7,True,2Sam.7,745
53847,DtrH,[Sp1cs],33611,DtrH|2Sam.7,True,2Sam.7,745
53848,DtrH,<Np>,33612,DtrH|2Sam.7,True,2Sam.7,745
53849,DtrH,859,33613,DtrH|2Sam.7,True,2Sam.7,745
53850,DtrH,1931,33614,DtrH|2Sam.7,True,2Sam.7,745
53851,DtrH,d,33615,DtrH|2Sam.7,True,2Sam.7,745
53852,DtrH,430,33615,DtrH|2Sam.7,True,2Sam.7,745
53853,DtrH,1697,33616,DtrH|2Sam.7,True,2Sam.7,745
53854,DtrH,c,33616,DtrH|2Sam.7,True,2Sam.7,745
53855,DtrH,[Sp2ms],33616,DtrH|2Sam.7,True,2Sam.7,745
53856,DtrH,1961,33617,DtrH|2Sam.7,True,2Sam.7,745
53857,DtrH,571,33618,DtrH|2Sam.7,True,2Sam.7,745
53858,DtrH,c,33619,DtrH|2Sam.7,True,2Sam.7,745
53859,DtrH,1696,33619,DtrH|2Sam.7,True,2Sam.7,745
53860,DtrH,413,33620,DtrH|2Sam.7,True,2Sam.7,745
53861,DtrH,[Sp2ms],33621,DtrH|2Sam.7,True,2Sam.7,745
53862,DtrH,5650,33621,DtrH|2Sam.7,True,2Sam.7,745
53863,DtrH,853,33622,DtrH|2Sam.7,True,2Sam.7,745
53864,DtrH,2896,33623,DtrH|2Sam.7,True,2Sam.7,745
53865,DtrH,d,33623,DtrH|2Sam.7,True,2Sam.7,745
53866,DtrH,2063,33624,DtrH|2Sam.7,True,2Sam.7,745
53867,DtrH,d,33624,DtrH|2Sam.7,True,2Sam.7,745
53868,DtrH,6258,33625,DtrH|2Sam.7,True,2Sam.7,745
53869,DtrH,c,33625,DtrH|2Sam.7,True,2Sam.7,745
53870,DtrH,2974,33626,DtrH|2Sam.7,True,2Sam.7,745
53871,DtrH,1288,33627,DtrH|2Sam.7,True,2Sam.7,745
53872,DtrH,c,33627,DtrH|2Sam.7,True,2Sam.7,745
53873,DtrH,853,33628,DtrH|2Sam.7,True,2Sam.7,745
53874,DtrH,1004,33629,DtrH|2Sam.7,True,2Sam.7,745
53875,DtrH,[Sp2ms],33630,DtrH|2Sam.7,True,2Sam.7,745
53876,DtrH,5650,33630,DtrH|2Sam.7,True,2Sam.7,745
53877,DtrH,l,33631,DtrH|2Sam.7,True,2Sam.7,745
53878,DtrH,1961,33631,DtrH|2Sam.7,True,2Sam.7,745
53879,DtrH,l,33632,DtrH|2Sam.7,True,2Sam.7,745
53880,DtrH,5769,33632,DtrH|2Sam.7,True,2Sam.7,745
53881,DtrH,l,33633,DtrH|2Sam.7,True,2Sam.7,745
53882,DtrH,6440,33633,DtrH|2Sam.7,True,2Sam.7,745
53883,DtrH,[Sp2ms],33633,DtrH|2Sam.7,True,2Sam.7,745
53884,DtrH,3588,33634,DtrH|2Sam.7,True,2Sam.7,745
53885,DtrH,859,33635,DtrH|2Sam.7,True,2Sam.7,745
53886,DtrH,136,33636,DtrH|2Sam.7,True,2Sam.7,745
53887,DtrH,[Sp1cs],33636,DtrH|2Sam.7,True,2Sam.7,745
53888,DtrH,<Np>,33637,DtrH|2Sam.7,True,2Sam.7,745
53889,DtrH,1696,33638,DtrH|2Sam.7,True,2Sam.7,745
53890,DtrH,m,33639,DtrH|2Sam.7,True,2Sam.7,745
53891,DtrH,[Sp2ms],33639,DtrH|2Sam.7,True,2Sam.7,745
53892,DtrH,c,33639,DtrH|2Sam.7,True,2Sam.7,745
53893,DtrH,c,33639,DtrH|2Sam.7,True,2Sam.7,745
53894,DtrH,1288,33640,DtrH|2Sam.7,True,2Sam.7,745
53895,DtrH,1004,33641,DtrH|2Sam.7,True,2Sam.7,745
53896,DtrH,5650,33642,DtrH|2Sam.7,True,2Sam.7,745
53897,DtrH,[Sp2ms],33642,DtrH|2Sam.7,True,2Sam.7,745
53898,DtrH,l,33643,DtrH|2Sam.7,True,2Sam.7,745
53899,DtrH,5769,33643,DtrH|2Sam.7,True,2Sam.7,745
53900,DtrH,3605,33644,DtrH|Deut.8,True,Deut.8,474
53901,DtrH,d,33645,DtrH|Deut.8,True,Deut.8,474
53902,DtrH,4687,33645,DtrH|Deut.8,True,Deut.8,474
53903,DtrH,834,33646,DtrH|Deut.8,True,Deut.8,474
53904,DtrH,595,33647,DtrH|Deut.8,True,Deut.8,474
53905,DtrH,6680,33648,DtrH|Deut.8,True,Deut.8,474
53906,DtrH,[Sp2ms],33648,DtrH|Deut.8,True,Deut.8,474
53907,DtrH,d,33649,DtrH|Deut.8,True,Deut.8,474
53908,DtrH,3117,33649,DtrH|Deut.8,True,Deut.8,474
53909,DtrH,8104,33650,DtrH|Deut.8,True,Deut.8,474
53910,DtrH,6213,33651,DtrH|Deut.8,True,Deut.8,474
53911,DtrH,l,33651,DtrH|Deut.8,True,Deut.8,474
53912,DtrH,4616,33652,DtrH|Deut.8,True,Deut.8,474
53913,DtrH,2421,33653,DtrH|Deut.8,True,Deut.8,474
53914,DtrH,7235,33654,DtrH|Deut.8,True,Deut.8,474
53915,DtrH,c,33654,DtrH|Deut.8,True,Deut.8,474
53916,DtrH,935,33655,DtrH|Deut.8,True,Deut.8,474
53917,DtrH,c,33655,DtrH|Deut.8,True,Deut.8,474
53918,DtrH,3423,33656,DtrH|Deut.8,True,Deut.8,474
53919,DtrH,c,33656,DtrH|Deut.8,True,Deut.8,474
53920,DtrH,853,33657,DtrH|Deut.8,True,Deut.8,474
53921,DtrH,776,33658,DtrH|Deut.8,True,Deut.8,474
53922,DtrH,d,33658,DtrH|Deut.8,True,Deut.8,474
53923,DtrH,834,33659,DtrH|Deut.8,True,Deut.8,474
53924,DtrH,7650,33660,DtrH|Deut.8,True,Deut.8,474
53925,DtrH,<Np>,33661,DtrH|Deut.8,True,Deut.8,474
53926,DtrH,l,33662,DtrH|Deut.8,True,Deut.8,474
53927,DtrH,[Sp2mp],33662,DtrH|Deut.8,True,Deut.8,474
53928,DtrH,1,33662,DtrH|Deut.8,True,Deut.8,474
53929,DtrH,2142,33663,DtrH|Deut.8,True,Deut.8,474
53930,DtrH,c,33663,DtrH|Deut.8,True,Deut.8,474
53931,DtrH,853,33664,DtrH|Deut.8,True,Deut.8,474
53932,DtrH,3605,33665,DtrH|Deut.8,True,Deut.8,474
53933,DtrH,d,33666,DtrH|Deut.8,True,Deut.8,474
53934,DtrH,1870,33666,DtrH|Deut.8,True,Deut.8,474
53935,DtrH,834,33667,DtrH|Deut.8,True,Deut.8,474
53936,DtrH,[Sp2ms],33668,DtrH|Deut.8,True,Deut.8,474
53937,DtrH,3212,33668,DtrH|Deut.8,True,Deut.8,474
53938,DtrH,<Np>,33669,DtrH|Deut.8,True,Deut.8,474
53939,DtrH,[Sp2ms],33670,DtrH|Deut.8,True,Deut.8,474
53940,DtrH,430,33670,DtrH|Deut.8,True,Deut.8,474
53941,DtrH,2088,33671,DtrH|Deut.8,True,Deut.8,474
53942,DtrH,705,33672,DtrH|Deut.8,True,Deut.8,474
53943,DtrH,8141,33673,DtrH|Deut.8,True,Deut.8,474
53944,DtrH,4057,33674,DtrH|Deut.8,True,Deut.8,474
53945,DtrH,b,33674,DtrH|Deut.8,True,Deut.8,474
53946,DtrH,4616,33675,DtrH|Deut.8,True,Deut.8,474
53947,DtrH,6031,33676,DtrH|Deut.8,True,Deut.8,474
53948,DtrH,[Sp2ms],33676,DtrH|Deut.8,True,Deut.8,474
53949,DtrH,[Sp2ms],33677,DtrH|Deut.8,True,Deut.8,474
53950,DtrH,l,33677,DtrH|Deut.8,True,Deut.8,474
53951,DtrH,5254,33677,DtrH|Deut.8,True,Deut.8,474
53952,DtrH,l,33678,DtrH|Deut.8,True,Deut.8,474
53953,DtrH,3045,33678,DtrH|Deut.8,True,Deut.8,474
53954,DtrH,853,33679,DtrH|Deut.8,True,Deut.8,474
53955,DtrH,834,33680,DtrH|Deut.8,True,Deut.8,474
53956,DtrH,[Sp2ms],33681,DtrH|Deut.8,True,Deut.8,474
53957,DtrH,b,33681,DtrH|Deut.8,True,Deut.8,474
53958,DtrH,3824,33681,DtrH|Deut.8,True,Deut.8,474
53959,DtrH,i,33682,DtrH|Deut.8,True,Deut.8,474
53960,DtrH,8104,33682,DtrH|Deut.8,True,Deut.8,474
53961,DtrH,[Sp3ms],33683,DtrH|Deut.8,True,Deut.8,474
53962,DtrH,4687,33683,DtrH|Deut.8,True,Deut.8,474
53963,DtrH,[Sp3ms],33684,DtrH|Deut.8,True,Deut.8,474
53964,DtrH,4687,33684,DtrH|Deut.8,True,Deut.8,474
53965,DtrH,518,33685,DtrH|Deut.8,True,Deut.8,474
53966,DtrH,3808,33686,DtrH|Deut.8,True,Deut.8,474
53967,DtrH,[Sp2ms],33687,DtrH|Deut.8,True,Deut.8,474
53968,DtrH,c,33687,DtrH|Deut.8,True,Deut.8,474
53969,DtrH,6031,33687,DtrH|Deut.8,True,Deut.8,474
53970,DtrH,[Sp2ms],33688,DtrH|Deut.8,True,Deut.8,474
53971,DtrH,7456,33688,DtrH|Deut.8,True,Deut.8,474
53972,DtrH,c,33688,DtrH|Deut.8,True,Deut.8,474
53973,DtrH,398,33689,DtrH|Deut.8,True,Deut.8,474
53974,DtrH,c,33689,DtrH|Deut.8,True,Deut.8,474
53975,DtrH,[Sp2ms],33689,DtrH|Deut.8,True,Deut.8,474
53976,DtrH,853,33690,DtrH|Deut.8,True,Deut.8,474
53977,DtrH,d,33691,DtrH|Deut.8,True,Deut.8,474
53978,DtrH,4478,33691,DtrH|Deut.8,True,Deut.8,474
53979,DtrH,834,33692,DtrH|Deut.8,True,Deut.8,474
53980,DtrH,3808,33693,DtrH|Deut.8,True,Deut.8,474
53981,DtrH,3045,33694,DtrH|Deut.8,True,Deut.8,474
53982,DtrH,c,33695,DtrH|Deut.8,True,Deut.8,474
53983,DtrH,3808,33695,DtrH|Deut.8,True,Deut.8,474
53984,DtrH,3045,33696,DtrH|Deut.8,True,Deut.8,474
53985,DtrH,[Sp2ms],33697,DtrH|Deut.8,True,Deut.8,474
53986,DtrH,1,33697,DtrH|Deut.8,True,Deut.8,474
53987,DtrH,4616,33698,DtrH|Deut.8,True,Deut.8,474
53988,DtrH,3045,33699,DtrH|Deut.8,True,Deut.8,474
53989,DtrH,[Sp2ms],33699,DtrH|Deut.8,True,Deut.8,474
53990,DtrH,3588,33700,DtrH|Deut.8,True,Deut.8,474
53991,DtrH,3808,33701,DtrH|Deut.8,True,Deut.8,474
53992,DtrH,5921,33702,DtrH|Deut.8,True,Deut.8,474
53993,DtrH,3899,33703,DtrH|Deut.8,True,Deut.8,474
53994,DtrH,d,33703,DtrH|Deut.8,True,Deut.8,474
53995,DtrH,905,33704,DtrH|Deut.8,True,Deut.8,474
53996,DtrH,[Sp3ms],33704,DtrH|Deut.8,True,Deut.8,474
53997,DtrH,l,33704,DtrH|Deut.8,True,Deut.8,474
53998,DtrH,2421,33705,DtrH|Deut.8,True,Deut.8,474
53999,DtrH,d,33706,DtrH|Deut.8,True,Deut.8,474
54000,DtrH,120,33706,DtrH|Deut.8,True,Deut.8,474
54001,DtrH,3588,33707,DtrH|Deut.8,True,Deut.8,474
54002,DtrH,5921,33708,DtrH|Deut.8,True,Deut.8,474
54003,DtrH,3605,33709,DtrH|Deut.8,True,Deut.8,474
54004,DtrH,4161,33710,DtrH|Deut.8,True,Deut.8,474
54005,DtrH,6310,33711,DtrH|Deut.8,True,Deut.8,474
54006,DtrH,<Np>,33712,DtrH|Deut.8,True,Deut.8,474
54007,DtrH,2421,33713,DtrH|Deut.8,True,Deut.8,474
54008,DtrH,d,33714,DtrH|Deut.8,True,Deut.8,474
54009,DtrH,120,33714,DtrH|Deut.8,True,Deut.8,474
54010,DtrH,[Sp2ms],33715,DtrH|Deut.8,True,Deut.8,474
54011,DtrH,8071,33715,DtrH|Deut.8,True,Deut.8,474
54012,DtrH,3808,33716,DtrH|Deut.8,True,Deut.8,474
54013,DtrH,1086,33717,DtrH|Deut.8,True,Deut.8,474
54014,DtrH,m,33718,DtrH|Deut.8,True,Deut.8,474
54015,DtrH,[Sp2ms],33718,DtrH|Deut.8,True,Deut.8,474
54016,DtrH,5921,33718,DtrH|Deut.8,True,Deut.8,474
54017,DtrH,c,33719,DtrH|Deut.8,True,Deut.8,474
54018,DtrH,7272,33719,DtrH|Deut.8,True,Deut.8,474
54019,DtrH,[Sp2ms],33719,DtrH|Deut.8,True,Deut.8,474
54020,DtrH,3808,33720,DtrH|Deut.8,True,Deut.8,474
54021,DtrH,1216,33721,DtrH|Deut.8,True,Deut.8,474
54022,DtrH,2088,33722,DtrH|Deut.8,True,Deut.8,474
54023,DtrH,705,33723,DtrH|Deut.8,True,Deut.8,474
54024,DtrH,8141,33724,DtrH|Deut.8,True,Deut.8,474
54025,DtrH,c,33725,DtrH|Deut.8,True,Deut.8,474
54026,DtrH,3045,33725,DtrH|Deut.8,True,Deut.8,474
54027,DtrH,5973,33726,DtrH|Deut.8,True,Deut.8,474
54028,DtrH,[Sp2ms],33727,DtrH|Deut.8,True,Deut.8,474
54029,DtrH,3824,33727,DtrH|Deut.8,True,Deut.8,474
54030,DtrH,3588,33728,DtrH|Deut.8,True,Deut.8,474
54031,DtrH,k,33729,DtrH|Deut.8,True,Deut.8,474
54032,DtrH,834,33729,DtrH|Deut.8,True,Deut.8,474
54033,DtrH,3256,33730,DtrH|Deut.8,True,Deut.8,474
54034,DtrH,376,33731,DtrH|Deut.8,True,Deut.8,474
54035,DtrH,853,33732,DtrH|Deut.8,True,Deut.8,474
